InvoiceNo,Quantity,UnitPrice,CustomerID,TotalPrice,Year,Month,Day,Weekday,Cluster
5796,68,196.7102505009433,1025,13376.297034064142,2010,3,7,1,3
5606,32,256.4843823470951,1098,8207.500235107043,2010,10,24,1,3
2283,10,381.387360920476,1091,3813.8736092047593,2012,5,15,0,3
9775,69,112.37328690037168,1060,7753.756796125645,2010,9,10,3,3
9650,9,221.41952311724776,1061,1992.7757080552296,2012,4,16,6,3
1815,69,368.89707643628935,1096,25453.898274103965,2010,4,16,0,3
3511,61,198.3008464407265,1081,12096.351632884316,2010,6,20,5,3
1246,11,16.96626452425552,1013,186.62890976681075,2012,7,1,1,3
5825,99,254.18981510850475,1053,25164.79169574197,2010,12,27,6,3
7516,91,368.9681701072338,1040,33576.10347975828,2010,11,11,1,3
1416,68,488.4313881830955,1059,33213.3343964505,2010,6,19,0,3
7702,74,19.486030445478008,1008,1441.9662529653726,2011,11,18,0,3
4717,97,270.4203804733376,1043,26230.77690591375,2012,4,3,4,3
1107,8,225.51939240733975,1055,1804.1551392587185,2011,7,15,4,3
5513,49,121.98194585617902,1093,5977.115346952773,2010,12,28,1,3
2421,24,319.2435973035716,1002,7661.846335285719,2010,11,6,0,3
8283,33,82.64762393503528,1097,2727.3715898561645,2011,10,10,5,3
1255,19,142.64851889011155,1096,2710.3218589121198,2010,3,3,4,3
8248,2,391.09693769738703,1090,782.1938753947741,2010,3,10,6,3
3962,55,230.74545827275196,1058,12691.000205001355,2012,12,16,2,3
3282,11,496.8416528130225,1072,5465.258180943247,2010,7,4,0,3
9744,99,193.84391133024823,1012,19190.54722169457,2012,12,1,3,3
9372,17,232.16727198400795,1029,3946.8436237281353,2012,6,22,6,3
2477,42,150.82862328217848,1052,6334.802177851497,2011,2,18,2,3
9762,61,118.91050948933167,1079,7253.541078849232,2011,1,4,2,3
5952,3,461.2184241862137,1050,1383.6552725586412,2010,6,5,6,3
6880,86,374.6644934242368,1041,32221.146434484363,2011,9,21,5,3
6592,35,167.36786356850527,1025,5857.875224897684,2012,3,4,0,3
8091,85,350.37783883321663,1058,29782.11630082341,2011,9,19,6,3
1591,89,482.9260914678438,1068,42980.4221406381,2012,6,20,5,3
7277,66,37.94993484134304,1090,2504.695699528641,2011,4,19,6,3
3260,1,132.98769778105878,1078,132.98769778105878,2010,10,3,1,3
1347,7,101.08869604830568,1091,707.6208723381399,2011,10,20,3,3
9357,20,435.0217986585607,1002,8700.435973171214,2010,10,13,4,3
6032,43,90.4159744462065,1040,3887.88690118688,2011,12,25,5,3
5443,6,154.72992199884237,1000,928.3795319930542,2012,2,25,4,3
9774,55,272.3865258897662,1064,14981.25892393714,2011,9,24,1,3
7869,21,310.9260834378879,1069,6529.447752195645,2011,5,20,3,3
6696,51,404.2836975037953,1074,20618.46857269356,2012,5,18,5,3
4038,46,204.254300030398,1049,9395.697801398306,2012,2,28,3,3
3845,35,267.5881166042925,1079,9365.584081150238,2011,5,25,2,3
8864,8,482.7655754470584,1096,3862.124603576468,2012,6,6,2,3
7609,68,149.3835065850597,1087,10158.078447784064,2012,2,24,3,3
2265,16,124.79901137149707,1058,1996.7841819439532,2011,1,20,5,3
3274,67,355.588996479534,1095,23824.462764128777,2010,6,24,5,3
3470,71,385.7969993290354,1073,27391.586952361515,2011,9,6,5,3
3577,64,207.97467268697383,1062,13310.379051966323,2011,9,6,0,3
4660,2,107.27648019272344,1024,214.55296038544685,2010,9,22,5,3
2068,1,389.6824052498848,1009,389.6824052498848,2011,5,25,0,3
6591,58,335.57595474424,1076,19463.40537516592,2011,10,17,0,3
6974,1,438.2376728388394,1000,438.2376728388394,2012,1,17,3,3
5829,7,422.3189056992336,1098,2956.2323398946346,2011,3,5,4,3
2950,88,103.39239706761244,1013,9098.530941949895,2010,8,17,0,3
9283,69,416.3372508642515,1020,28727.27030963335,2010,9,26,4,3
4093,85,88.41169681833296,1057,7514.994229558301,2012,4,9,0,3
6311,92,431.9882479851749,1037,39742.91881463608,2011,11,20,3,3
2387,18,385.3901460823065,1000,6937.022629481517,2011,12,2,0,3
5274,88,285.3606760669169,1083,25111.739493888686,2011,3,19,5,3
3285,32,321.46861622941265,1004,10286.995719341205,2011,2,9,4,3
4206,45,52.93555616650435,1043,2382.1000274926955,2010,5,27,1,3
3924,33,20.90270556167968,1095,689.7892835354294,2010,2,8,5,3
8045,74,165.9927241252204,1064,12283.46158526631,2012,11,19,4,3
9471,73,410.8814998971778,1056,29994.34949249398,2011,9,13,1,3
2618,49,233.42700101680632,1044,11437.92304982351,2010,10,24,5,3
9562,33,112.47362099655024,1059,3711.629492886158,2011,11,4,4,3
6896,97,417.43990105749305,1065,40491.67040257683,2010,9,6,5,3
8843,71,115.08500206583749,1094,8171.035146674461,2010,3,4,5,3
8063,68,407.93136789723,1046,27739.33301701164,2012,4,11,6,3
9495,28,227.036785928156,1025,6357.030005988368,2011,12,21,6,3
2348,87,232.2839487463736,1008,20208.703540934504,2012,12,10,0,3
6556,53,137.08708531926283,1050,7265.615521920931,2012,9,16,0,3
6289,96,450.1868364287768,1093,43217.936297162574,2012,1,25,4,3
3422,44,45.30385257137291,1007,1993.369513140408,2012,7,18,0,3
4628,80,73.05874435045872,1004,5844.699548036698,2012,2,25,0,3
3428,55,318.3064993548577,1038,17506.857464517172,2012,9,19,3,3
4033,10,425.20751761241775,1067,4252.075176124177,2012,11,21,2,3
7157,14,48.63017384242857,1039,680.822433794,2011,12,23,2,3
9860,36,367.1423724588875,1035,13217.12540851995,2012,12,12,5,3
9691,34,371.5132550366037,1020,12631.450671244524,2011,3,14,6,3
8813,88,291.17984235229915,1096,25623.826127002325,2011,6,28,4,3
2414,18,243.87729603666187,1025,4389.791328659914,2010,5,18,2,3
7708,16,161.22279189445973,1074,2579.564670311356,2012,2,20,1,3
9721,37,176.3794344239006,1084,6526.039073684322,2011,9,1,4,3
7635,41,337.54230273531994,1085,13839.234412148118,2010,3,13,4,3
4621,25,33.57835831574124,1055,839.4589578935311,2010,6,27,1,3
6315,8,292.8825587847681,1056,2343.060470278145,2012,9,3,2,3
1754,88,140.0873640339707,1058,12327.68803498942,2012,8,14,1,3
3347,84,233.8363500600273,1006,19642.25340504229,2012,10,22,0,3
1726,94,279.93082960664907,1041,26313.49798302501,2012,5,18,4,3
5923,84,442.9440124735313,1012,37207.29704777662,2011,6,24,3,3
3649,18,289.958369277845,1083,5219.25064700121,2011,3,23,6,3
3815,68,114.35262624787048,1078,7775.978584855193,2012,5,19,1,3
4279,48,40.65026713301613,1033,1951.2128223847744,2012,6,1,6,3
3984,70,313.86721139589486,1099,21970.70479771264,2011,3,15,4,3
4807,67,272.9791497792184,1052,18289.603035207638,2012,10,16,5,3
8876,18,336.227150391455,1045,6052.0887070461895,2010,2,28,5,3
7099,18,230.2388929895312,1056,4144.300073811561,2011,10,28,6,3
1607,56,412.73779781918097,1060,23113.316677874136,2010,9,10,4,3
7169,23,460.16966143707793,1088,10583.902213052792,2010,7,20,1,3
8790,35,20.962206689589923,1055,733.6772341356473,2010,4,4,6,3
6573,6,372.29918154539735,1028,2233.795089272384,2010,3,11,3,3
1634,26,18.54511182867424,1091,482.17290754553017,2012,4,16,4,3
2074,85,223.1032467493998,1013,18963.775973698983,2012,9,5,0,3
2914,61,231.34000516888867,1067,14111.740315302208,2012,9,19,0,3
1588,88,348.41298036499006,1070,30660.342272119124,2012,12,11,6,3
4231,15,176.84924580227252,1012,2652.738687034088,2011,6,18,0,3
7351,91,410.62976782079113,1016,37367.308871692,2012,11,15,3,3
4838,32,172.08916491498533,1028,5506.853277279531,2011,12,2,2,3
2973,12,171.91642628240223,1080,2062.997115388827,2010,9,24,0,3
6044,5,112.15757316166486,1099,560.7878658083243,2011,9,13,6,3
7103,64,342.2506299212043,1082,21904.040314957077,2012,6,23,6,3
7683,71,39.217026481112846,1089,2784.408880159012,2010,5,12,1,3
6837,86,182.164487856499,1072,15666.145955658914,2010,11,14,2,3
7783,27,134.17848232863182,1001,3622.819022873059,2012,3,1,1,3
6594,79,115.43848191560618,1061,9119.640071332888,2010,1,12,3,3
4822,45,31.430675269796676,1019,1414.3803871408502,2010,4,13,0,3
4389,35,96.00117474667876,1086,3360.041116133757,2010,1,25,4,3
6914,26,223.675960689152,1081,5815.574977917952,2011,12,3,6,3
2780,23,252.3669861784109,1055,5804.440682103452,2010,1,3,0,3
4688,13,135.4828322211069,1089,1761.2768188743896,2010,6,1,3,3
8211,90,325.471510724817,1051,29292.43596523353,2011,11,11,0,3
6037,3,168.56087549083034,1024,505.6826264724911,2012,5,4,6,3
7319,29,184.25567328656044,1061,5343.414525310252,2011,7,26,0,3
9640,66,391.5295427264326,1016,25840.94981994455,2011,1,28,0,3
1081,64,276.43139399102614,1038,17691.609215425673,2012,1,11,3,3
7278,28,476.6342507458181,1009,13345.759020882908,2012,8,2,0,3
7999,87,180.291299431304,1058,15685.343050523445,2011,6,28,5,3
2406,36,414.0924075012073,1024,14907.326670043463,2010,8,19,4,3
8410,6,369.4304303680747,1027,2216.5825822084485,2012,6,12,6,3
2480,11,445.2042747935057,1089,4897.247022728562,2010,6,27,6,3
4598,38,478.4388950886174,1075,18180.678013367466,2012,10,13,4,3
8993,34,4.830582520333687,1060,164.23980569134537,2010,7,17,2,3
5183,81,45.06057618589053,1057,3649.906671057133,2011,12,19,2,3
4680,67,337.49507179252674,1043,22612.16981009929,2011,2,4,2,3
8644,46,195.70972998860648,1082,9002.647579475899,2011,3,6,2,3
5310,98,409.7434257696305,1022,40154.85572542379,2011,12,3,4,3
2758,86,6.977935003369554,1077,600.1024102897817,2012,4,11,2,3
3599,29,403.6817240952188,1016,11706.769998761343,2011,1,22,1,3
6616,60,68.48575715352247,1078,4109.1454292113485,2010,9,12,5,3
6813,54,145.83427293735136,1084,7875.050738616973,2011,9,12,3,3
4853,93,484.5700219301166,1037,45065.01203950084,2011,4,18,5,3
3292,69,26.74745866053589,1029,1845.5746475769768,2011,1,14,3,3
2501,74,175.1712656138843,1018,12962.673655427438,2011,1,11,4,3
9422,74,43.179859046109726,1031,3195.30956941212,2012,6,24,3,3
8550,9,426.9485986006707,1092,3842.537387406037,2012,2,21,3,3
5250,85,351.8050451461741,1085,29903.4288374248,2012,1,17,6,3
7991,77,400.3683565200489,1019,30828.363452043766,2010,10,22,0,3
1114,10,264.1124763692244,1063,2641.124763692244,2010,11,16,2,3
5406,75,179.50228981606415,1035,13462.671736204811,2011,12,3,6,3
3347,68,2.1345361829579064,1064,145.14846044113764,2010,2,4,2,3
2041,58,139.68572870941418,1082,8101.772265146023,2010,7,26,6,3
7927,95,257.7622198362912,1042,24487.410884447665,2010,4,8,6,3
1011,52,332.51665620156564,1025,17290.866122481413,2010,7,24,0,3
8980,34,115.2397733079196,1006,3918.1522924692663,2012,7,11,4,3
8871,35,70.31152229777899,1033,2460.9032804222647,2012,4,13,1,3
7375,33,101.60581615290585,1035,3352.991933045893,2010,2,24,4,3
8098,72,177.6839497938689,1005,12793.24438515856,2010,9,12,1,3
4676,32,75.04076730953666,1036,2401.304553905173,2012,10,5,1,3
7109,55,79.25184987613473,1061,4358.85174318741,2011,10,16,6,3
6397,97,22.832098303370906,1085,2214.7135354269776,2012,3,1,0,3
4065,8,428.505871982872,1072,3428.046975862976,2010,1,9,4,3
3036,46,110.65955340631048,1059,5090.339456690282,2010,11,14,2,3
4046,14,411.1293170915823,1092,5755.810439282152,2010,8,27,6,3
1540,98,219.71638368248205,1063,21532.20560088324,2012,4,25,5,3
1076,8,316.586469542091,1049,2532.691756336728,2010,9,8,4,3
4067,71,38.775365942939466,1051,2753.050981948702,2012,8,27,4,3
1023,77,292.2066688913122,1016,22499.91350463104,2011,11,3,5,3
6134,54,145.70770618347757,1059,7868.216133907788,2010,11,22,1,3
1675,21,48.50976662244667,1076,1018.70509907138,2010,7,7,1,3
7668,96,454.2080155877499,1080,43603.96949642399,2011,9,4,2,3
5267,75,302.21039313239595,1053,22665.77948492969,2012,2,15,5,3
6988,14,121.61210599476546,1009,1702.5694839267164,2010,4,12,5,3
8652,75,210.4043573504811,1024,15780.326801286084,2010,5,26,2,3
9680,2,179.09316690577296,1017,358.1863338115459,2010,5,23,5,3
2485,98,350.58925326305285,1063,34357.74681977918,2010,12,9,1,3
4659,61,304.1091548377196,1078,18550.658445100893,2011,1,22,4,3
3419,17,10.87130585488152,1058,184.81219953298583,2012,9,18,1,3
8740,78,99.71566781273206,1026,7777.822089393101,2011,9,22,3,3
8143,89,239.5858581481899,1057,21323.1413751889,2012,5,13,3,3
4495,48,223.2974103346415,1060,10718.275696062792,2011,10,3,1,3
1756,91,258.82076608982175,1082,23552.68971417378,2011,3,7,2,3
9448,8,357.69060581985104,1078,2861.5248465588083,2012,8,19,1,3
2779,56,341.3224902506153,1070,19114.059454034457,2010,7,28,4,3
7487,17,187.03389764885367,1042,3179.5762600305134,2010,5,8,3,3
1258,69,438.913232341359,1079,30285.01303155377,2011,12,11,0,3
5075,12,32.403352653810856,1087,388.8402318457303,2011,1,27,2,3
9498,38,292.6704376607516,1086,11121.47663110856,2011,7,5,0,3
9014,18,474.89306079219534,1010,8548.075094259517,2010,11,16,2,3
2118,26,274.99163747483533,1087,7149.782574345719,2012,1,3,0,3
8631,95,228.09804410561512,1004,21669.31419003344,2010,1,1,0,3
4017,37,67.8248767595158,1057,2509.5204401020846,2011,9,21,5,3
5341,70,405.2843585405341,1038,28369.905097837385,2010,6,10,6,3
2658,41,187.52365013041512,1047,7688.46965534702,2010,7,10,1,3
9378,79,350.92170883285934,1093,27722.81499779589,2010,2,16,2,3
2797,42,99.57589332312146,1079,4182.187519571102,2012,11,11,5,3
1784,90,21.889738263142384,1019,1970.0764436828144,2011,8,19,3,3
6691,76,153.4282588114723,1092,11660.547669671894,2010,7,20,0,3
4196,41,141.42551686698854,1080,5798.44619154653,2010,5,13,1,3
9532,47,436.8641515101099,1018,20532.61512097516,2011,8,15,4,3
1562,14,432.4722155137922,1059,6054.61101719309,2010,2,10,2,3
5746,1,267.41321707808896,1025,267.41321707808896,2010,6,4,2,3
3999,17,10.480473840524612,1078,178.16805528891842,2010,4,19,3,3
2193,97,114.93400679731756,1024,11148.598659339805,2010,7,15,0,3
1068,55,319.86728451250315,1014,17592.700648187674,2011,6,6,1,3
6679,93,51.60279231375341,1083,4799.059685179067,2010,12,22,0,3
3428,53,350.6105100950041,1093,18582.357035035217,2012,6,17,1,3
7200,31,6.969169216412994,1020,216.0442457088028,2010,5,13,3,3
6396,62,341.5858509092659,1046,21178.322756374488,2012,11,20,0,3
7993,8,422.4250821868303,1034,3379.4006574946425,2011,5,17,4,3
4598,30,235.139642103412,1043,7054.18926310236,2010,2,15,3,3
1573,77,414.7114140649088,1005,31932.77888299798,2012,11,7,3,3
5214,80,390.98233888869095,1074,31278.58711109528,2012,7,23,2,3
8636,66,336.03815593367085,1022,22178.51829162228,2010,7,22,1,3
2478,45,223.12949141751895,1038,10040.827113788357,2010,8,11,5,3
7127,18,136.68011815634543,1072,2460.242126814218,2011,4,18,0,3
7676,99,430.57111712226543,1017,42626.54059510428,2011,11,20,1,3
3196,45,324.6465994518112,1099,14609.096975331504,2010,11,28,3,3
9166,19,399.2104007900375,1039,7584.997615010712,2011,11,19,0,3
9846,77,276.43149693671705,1035,21285.225264127213,2011,9,27,4,3
7050,68,86.76135081246842,1027,5899.771855247853,2011,10,8,1,3
5650,83,489.7395318172546,1063,40648.38114083213,2011,3,18,1,3
9484,50,92.18663697736106,1082,4609.331848868053,2010,3,10,4,3
5526,25,455.7095090114268,1093,11392.73772528567,2010,2,18,5,3
5412,38,104.86118437644204,1057,3984.725006304797,2012,10,17,5,3
6443,95,187.5009714314715,1037,17812.59228598979,2011,7,9,3,3
9787,36,220.6016388241759,1078,7941.658997670333,2010,12,3,5,3
3593,68,460.7666187745445,1043,31332.130076669026,2012,10,15,1,3
7852,56,444.2110868856186,1075,24875.820865594644,2011,2,24,2,3
7629,39,411.7872679982656,1001,16059.703451932355,2012,7,23,2,3
4869,63,188.9608986003714,1072,11904.536611823398,2011,3,12,0,3
8971,7,3.2421301676311605,1034,22.694911173418124,2010,1,17,4,3
8822,58,341.11007673365214,1000,19784.384450551825,2012,11,27,3,3
3989,80,206.06596339813672,1045,16485.27707185094,2010,8,6,2,3
8062,59,378.7720382258804,1059,22347.55025532694,2011,8,24,0,3
6340,48,397.6311709956916,1062,19086.296207793195,2011,10,22,6,3
4823,5,220.42197805579465,1094,1102.1098902789734,2011,1,9,0,3
4932,87,374.30318009315727,1091,32564.376668104684,2012,11,10,5,3
9554,36,420.12870297931903,1044,15124.633307255484,2012,6,3,1,3
3429,96,464.3095896691486,1056,44573.72060823826,2012,4,6,3,3
8444,88,291.64521091220774,1036,25664.77856027428,2010,5,26,6,3
8147,25,389.4609057608814,1006,9736.522644022036,2012,8,13,6,3
8631,45,247.7878702346139,1015,11150.454160557623,2011,8,14,6,3
4598,92,21.789837214551078,1049,2004.665023738699,2010,7,4,6,3
5329,19,78.4554924717925,1013,1490.6543569640571,2011,5,10,5,3
7718,7,64.98403011059538,1096,454.8882107741677,2011,6,28,5,3
9218,58,86.71102946762396,1005,5029.239709122189,2012,8,19,6,3
1092,81,6.096162056808778,1060,493.789126601511,2012,5,16,2,3
9500,66,429.4947048093112,1020,28346.65051741453,2012,3,24,4,3
1051,80,280.5145106545572,1009,22441.160852364574,2011,9,7,5,3
1318,39,192.19185150262257,1031,7495.48220860228,2010,9,23,1,3
6688,18,205.47965691691056,1005,3698.633824504391,2012,10,5,2,3
8018,1,232.21219576571588,1001,232.21219576571588,2012,1,12,0,3
8210,63,37.86786670937669,1038,2385.6756026907315,2010,7,15,5,3
4956,3,138.05804037838018,1048,414.1741211351406,2011,4,1,4,3
7057,21,425.9615921089504,1026,8945.193434287958,2011,6,22,0,3
7875,30,372.0939428707782,1055,11162.818286123347,2010,7,6,5,3
5431,11,282.1393635887,1013,3103.5329994757003,2012,8,19,1,3
2525,22,240.87128835031157,1022,5299.168343706854,2010,11,5,4,3
8043,57,130.2276193104588,1084,7422.974300696152,2012,5,9,4,3
2278,89,236.1562298539056,1050,21017.9044569976,2010,5,7,1,3
9705,3,299.3297827573406,1093,897.9893482720217,2011,12,24,6,3
7125,30,356.6063377643587,1024,10698.190132930762,2011,6,9,0,3
8874,88,84.15345368840958,1052,7405.5039245800435,2011,7,22,5,3
7900,45,406.74202396691794,1087,18303.391078511308,2011,5,16,4,3
3500,36,173.55982723987745,1010,6248.153780635588,2010,5,5,3,3
4464,87,252.1257835618873,1034,21934.9431698842,2010,12,10,3,3
3259,72,304.3442539815699,1054,21912.78628667304,2012,4,21,5,3
8496,64,244.5594829542956,1057,15651.80690907492,2010,1,21,0,3
3659,54,286.4064951729054,1067,15465.950739336891,2012,7,15,4,3
1255,68,56.65020887675274,1036,3852.214203619186,2010,7,15,6,3
2502,50,216.64557209920892,1099,10832.278604960447,2010,6,13,0,3
5656,31,140.95326799717697,1076,4369.551307912486,2010,10,20,3,3
6430,29,43.92705078954822,1008,1273.8844728968984,2010,2,18,4,3
9598,59,96.63296359036514,1027,5701.344851831543,2011,2,23,4,3
4176,36,301.6198386473017,1054,10858.31419130286,2010,6,7,5,3
2860,77,99.14651492307372,1045,7634.281649076675,2012,12,8,5,3
7158,73,91.35094104942758,1079,6668.618696608213,2011,9,8,5,3
6806,85,276.86238576093155,1069,23533.302789679183,2010,5,11,5,3
5354,67,452.4465508467856,1026,30313.91890673464,2010,7,24,0,3
1722,89,394.55773246927504,1009,35115.63818976548,2012,2,9,6,3
8579,89,452.6394661494053,1022,40284.91248729707,2011,6,6,4,3
1613,76,291.9071209459611,1020,22184.94119189304,2011,11,20,0,3
4331,93,205.55485066884495,1089,19116.60111220258,2011,6,2,6,3
6790,11,365.0910414054297,1044,4016.001455459727,2011,10,5,2,3
4116,11,131.4206500631428,1002,1445.627150694571,2012,6,22,6,3
1330,26,39.94892504469645,1058,1038.6720511621077,2010,6,23,2,3
3212,53,172.96278157283666,1042,9167.027423360343,2010,4,22,6,3
6493,14,150.3191120460217,1098,2104.467568644304,2011,5,4,6,3
8232,64,338.093924980754,1006,21638.01119876825,2012,4,20,3,3
6614,80,276.12997672709537,1026,22090.398138167628,2010,6,15,3,3
6913,10,69.99322904383698,1061,699.9322904383698,2011,9,7,1,3
6913,31,454.3435857054644,1041,14084.651156869397,2011,5,1,2,3
6611,95,297.0761313118973,1096,28222.232474630244,2012,5,19,6,3
1319,36,229.38442848646463,1003,8257.839425512728,2012,3,26,6,3
9085,10,468.66026863220816,1089,4686.602686322081,2012,11,18,2,3
5200,26,49.55362255015251,1061,1288.3941863039654,2011,7,2,6,3
5791,20,395.0068761317192,1007,7900.137522634383,2012,5,23,5,3
1329,44,182.96808735428465,1083,8050.595843588524,2011,2,21,5,3
9851,62,347.9994857110618,1016,21575.968114085837,2010,9,13,1,3
7742,73,465.4319883961916,1004,33976.53515292199,2011,5,28,0,3
5916,79,259.33882716222325,1062,20487.76734581564,2011,7,14,2,3
2793,9,12.296772890944926,1008,110.67095601850431,2010,12,3,5,3
7457,71,15.395266855996638,1007,1093.0639467757612,2012,7,16,2,3
9125,90,165.94984872360286,1006,14935.486385124255,2012,10,25,6,3
6703,24,391.0474514781359,1036,9385.138835475262,2011,12,14,3,3
7170,12,144.8424101937178,1099,1738.1089223246136,2011,8,15,1,3
7644,60,167.89983184222262,1054,10073.989910533355,2010,4,25,1,3
8420,84,392.4458958855868,1066,32965.455254389286,2012,7,3,3,3
5155,78,58.97839778572114,1007,4600.3150272862495,2010,3,2,6,3
9411,86,423.5596680194799,1068,36426.13144967527,2011,9,3,2,3
3611,16,133.63046526149915,1004,2138.0874441839865,2011,8,9,4,3
